Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.587        0.587           2           0        294 Kokkos::parallel_for Kokkos::View::initialization [recvbuf20] [device=0]
  0.0        0.584        0.584           2           0        292 Kokkos::parallel_for Kokkos::View::initialization [recvbuf23] [device=0]
  0.0        0.514        0.514           2           0        257 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same23] [device=0]
  0.0        0.509        0.509           2           0        254 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same21] [device=0]
  0.0        0.503        0.503           2           0        252 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same20] [device=0]
  0.0        0.491        0.491           2           0        246 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same22] [device=0]
  0.0        0.323        0.323          24           0         13 Step 3: Count blocks
  0.0        0.297        0.297           1           0        297 Kokkos::parallel_for Kokkos::View::initialization [recvbuf24] [device=0]
  0.0        0.296        0.296           1           0        296 Kokkos::parallel_for Kokkos::View::initialization [recvbuf25] [device=0]
  0.0        0.271        0.271         161           0          2 MPI_Irecv() 
  0.0        0.254        0.254          24           0         11 Step 4: Calc buffer sizes
  0.0        0.217        0.217           1           0        217 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same25] [device=0]
  0.0        0.215        0.215           1           0        215 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same24] [device=0]
  0.0        0.120        0.120           8           0         15 MPI_File_seek()
  0.0        0.072        0.072           8           0          9 MPI_Type_free_keyval()
  0.0        0.016        0.016           8           0          2 MPI_Comm_rank() 
  0.0        0.008        0.008           8           0          1 MPI_Comm_size() 
  0.0        0.003        0.003           1           0          3 MPI_Get_count() 
  0.0        0.003        0.003           1           0          3 MPI_Status_set_elements()

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        36170       595745           1      105310  595745417 .TAU application
 62.4         13.4       371996           1     1358.38  371995967 Driver_Main
 53.3         3916       317773           4      156399   79443284 Mesh::Initialize
 45.4        0.379       270222          12          15   22518501 LoadBalancingAndAdaptiveMeshRefinement
 45.1        50651       268576     9649.62      305418      27833 Task_SendBoundaryBuffers_MeshBlockData
 44.7         20.1       266318           3     1992.38   88772826 RedistributeAndRefineMeshBlocks
 32.6         5494       193926          10      132726   19392604 MultiStage_Step
 31.4       187326       187326      109987           0       1703 MPI_Start() 
 13.1         1456        77903     3110.38       95623      25046 Task_ReceiveAndSetBoundariesWithWait
 11.1        65886        65886     72719.6           0        906 MPI_Wait() 
 10.9        64856        64856      240576           0        270 Kokkos::parallel_for UnpackData 4D [device=33554432]
  9.7        57821        57821      240576           0        240 Kokkos::parallel_for PackData 4D [device=33554432]
  8.7         2972        51731     6539.25      162639       7911 Task_SetBoundaries_MeshBlockData
  5.1          447        30204     9649.62     54993.5       3130 Task_StartReceiving
  3.6        11096        21195           3     33843.9    7065089 Step 7: Construct new MeshBlockList
  3.1          361        18306     9649.62     28948.9       1897 Task_ProlongateBoundaries
  2.7        16344        16344     57862.8           0        282 Kokkos::parallel_for RestrictCellCenteredValues3d [device=33554432]
  2.5          959        14763     9649.62     47940.8       1530 RestrictBoundaries
  2.3          361        13828     9654.62     28963.9       1432 Task_FillDerived
  1.3         31.7         7640           3      41.875    2546833 Step 8: Recv data and unpack
  1.0          434         6136     6539.25     19617.8        938 Task_Advection_CalculateFluxes
  0.8         1501         4633     9654.62       11738        480 FillDerived
  0.8         1507         4631     9654.62       11738        480 PostFillDerived
  0.7         1444         4203     9654.62       11738        435 PreFillDerived
  0.7         1.14         3903          12          29     325263 UpdateMeshBlockTree
  0.7         3901         3901          24           0     162555 MPI_Allgather() 
  0.7         3879         3879          21           0     184707 MPI_Allreduce() 
  0.5         3264         3264       1.625           0    2008493 MPI_Waitall() 
  0.5          275         3094     9649.62        9922        321 ProlongateBoundaries
  0.5         2885         2885     7696.25           0        375 Kokkos::parallel_reduce advection check refinement [device=0]
  0.5         2868         2868       10086           0        284 Kokkos::parallel_for ProlongateCellCenteredValues3d [device=33554432]
  0.4          248         2663     8492.62     8492.62        314 Task_EstimateTimestep
  0.4          195         2615     6539.25     6539.25        400 Task_Tag_Block
  0.4         2579         2579     9649.62           0        267 Kokkos::parallel_for advection_package::SquareIt [device=33554432]
  0.4         2560         2560     9649.62           0        265 Kokkos::parallel_for advection_package::PostFill [device=33554432]
  0.4         2416         2416     8492.62           0        284 Kokkos::parallel_reduce advection_package::EstimateTimestep [device=0]
  0.4         2194         2194     9649.62           0        227 Kokkos::parallel_for advection_package::PreFill [device=33554432]
  0.4         2146         2146     6539.25           0        328 Kokkos::parallel_for x2 flux [device=33554432]
  0.4         2143         2143     6539.25           0        328 Kokkos::parallel_for x3 flux [device=33554432]
  0.3         1293         2007          20     4777.88     100357 Task_WeightedSumData
  0.3          741         1717     37615.6      152858         46 Task_ReceiveBoundaryBuffers_MeshBlockData
  0.3          909         1698     6539.25     2573.75        260 Task_SendFluxCorrection
  0.3          438         1630     9649.62     54993.5        169 Task_ClearBoundary
  0.2         1413         1413     6539.25           0        216 Kokkos::parallel_for x1 flux [device=33554432]
  0.2         1012         1012     4796.88           0        211 Kokkos::parallel_for Kokkos::View::initialization [MakePack::sparse_assoc] [device=0]
  0.2         1012         1012     4796.88           0        211 Kokkos::parallel_for Kokkos::View::initialization [MakePack::vector_component] [device=0]
  0.2         1003         1003     4796.88           0        209 Kokkos::parallel_for Kokkos::View::initialization [MakePack::cv] [device=0]
  0.2          110          906        6862        3030        132 Task_ReceiveFluxCorrection
  0.1          790          791           1           2     790540 MPI_Init_thread() 
  0.1          530          530        1680           0        315 Kokkos::parallel_for ReceiveFluxCorrection_x1 [device=33554432]
  0.1          471          471     64183.9           0          7 MPI_Iprobe() 
  0.1          438          438     1392.25           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 7] [device=0]
  0.1          438          438     1392.25           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 4] [device=0]
  0.1          438          438     1392.25           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 2] [device=0]
  0.1          438          438     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 2] [device=0]
  0.1          438          438     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 8] [device=0]
  0.1          438          438     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 20] [device=0]
  0.1          438          438     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 14] [device=0]
  0.1          438          438     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 19] [device=0]
  0.1          438          438     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 6] [device=0]
  0.1          438          438     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 3] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 17] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 10] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 14] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 15] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 11] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 15] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 23] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 13] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 1] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 0] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 22] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 16] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 3] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 1] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 9] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 5] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 10] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 0] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 18] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 12] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 8] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 19] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 9] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 6] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 12] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 20] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 7] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 13] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 17] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 16] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 22] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 23] [device=0]
  0.1          437          437     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 21] [device=0]
  0.1          436          436     1392.25           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 21] [device=0]
  0.1          436          436     1392.25           0        313 Kokkos::parallel_for Kokkos::View::initialization [send buf 18] [device=0]
  0.1          436          436     1392.25           0        313 Kokkos::parallel_for Kokkos::View::initialization [recv buf 5] [device=0]
  0.1          436          436     1392.25           0        313 Kokkos::parallel_for Kokkos::View::initialization [recv buf 11] [device=0]
  0.1          436          436     1392.25           0        313 Kokkos::parallel_for Kokkos::View::initialization [recv buf 4] [device=0]
  0.1          430          430     1373.25           0        313 Kokkos::parallel_for Kokkos::View::initialization [advected] [device=0]
  0.1          411          411     64183.9           0          6 MPI_Test() 
  0.1          302          308           1           3     308206 MPI_Finalize() 
  0.1          301          301     4796.88           0         63 Kokkos::parallel_for Kokkos::View::destruction [MakePack::cv] [device=0]
  0.0          273          273         840           0        324 Kokkos::parallel_for SendFluxCorrection3D_x3 [device=33554432]
  0.0          263          263         840           0        313 Kokkos::parallel_for SendFluxCorrection3D_x2 [device=33554432]
  0.0          263          263         840           0        313 Kokkos::parallel_for ReceiveFluxCorrection_x2 [device=33554432]
  0.0          254          254         840           0        302 Kokkos::parallel_for SendFluxCorrection3D_x1 [device=33554432]
  0.0          224          224     1354.25           0        166 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::cv] [device=0]
  0.0          224          224     1354.25           0        165 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::f1] [device=0]
  0.0          223          223     1354.25           0        165 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::f3] [device=0]
  0.0          223          223     1354.25           0        165 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::sparse_assoc] [device=0]
  0.0          223          223     1354.25           0        165 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::f2] [device=0]
  0.0          223          223     1354.25           0        165 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::vector_component] [device=0]
  0.0          221          221     696.125           0        318 Kokkos::parallel_for Kokkos::View::initialization [recv buf 25] [device=0]
  0.0          221          221     696.125           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 41] [device=0]
  0.0          221          221     696.125           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 49] [device=0]
  0.0          221          221     696.125           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 48] [device=0]
  0.0          220          220     696.125           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 36] [device=0]
  0.0          220          220     696.125           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 38] [device=0]
  0.0          220          220     696.125           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 47] [device=0]
  0.0          220          220     696.125           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 37] [device=0]
  0.0          220          220     696.125           0        316 Kokkos::parallel_for Kokkos::View::initialization [advected.coarse] [device=0]
  0.0          220          220     696.125           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 55] [device=0]
  0.0          220          220     696.125           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 26] [device=0]
  0.0          220          220     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 55] [device=0]
  0.0          220          220     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 52] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 42] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 40] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 43] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 43] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 44] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 44] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 40] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 45] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 39] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 34] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 37] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 49] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 33] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 50] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 33] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 39] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 36] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 35] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 38] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 50] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 47] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 53] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 42] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 32] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 32] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 27] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 46] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [send buf 41] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 31] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 54] [device=0]
  0.0          219          219     696.125           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 29] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 27] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 26] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 45] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 52] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 28] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 54] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 48] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 29] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 34] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 35] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 46] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 51] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 30] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 28] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 51] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 53] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 24] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 31] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 30] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [recv buf 24] [device=0]
  0.0          219          219     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [advected.fluxX3] [device=0]
  0.0          218          218     696.125           0        314 Kokkos::parallel_for Kokkos::View::initialization [send buf 25] [device=0]
  0.0          218          218     696.125           0        313 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:181] [device=0]
  0.0          218          218     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:182] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:183] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [advected.fluxX1] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [advected.fluxX2] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [one_minus_sqrt_one_minus_advected_sq_37] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:179] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/bvals/bvals_base.cpp:116] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:184] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [one_minus_advected] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/bvals/bvals_base.cpp:117] [device=0]
  0.0          217          217     696.125           0        312 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:178] [device=0]
  0.0          217          217     696.125           0        311 Kokkos::parallel_for Kokkos::View::initialization [one_minus_advected_sq] [device=0]
  0.0          217          217     696.125           0        311 Kokkos::parallel_for Kokkos::View::initialization [one_minus_sqrt_one_minus_advected_sq_12] [device=0]
  0.0          176          176     19299.2           0          9 Task_ApplyBoundaryConditionsOnCoarseOrFine
  0.0          127          127     70871.5           0          2 MPI_Request_free() 
  0.0         19.6          116           3      60.375      38542 Step 6: Alloc, pack, and send buffers
  0.0         98.0         98.0     2465.38           0         40 SearchAndSetNeighbors
  0.0         86.0         86.0      20.125           0       4275 MPI_Isend() 
  0.0         63.5         63.5     1354.25           0         47 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::f2] [device=0]
  0.0         60.1         60.1     1354.25           0         44 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::f3] [device=0]
  0.0         58.9         58.9     1354.25           0         43 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::cv] [device=0]
  0.0         57.7         57.7     1354.25           0         43 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::f1] [device=0]
  0.0         55.2         55.2     35435.8           0          2 MPI_Send_init() 
  0.0         50.8         50.8     12500.1           0          4 MPI_Test() [THROTTLED]
  0.0         47.1         47.1     12500.1           0          4 MPI_Iprobe() [THROTTLED]
  0.0         41.8         41.8         164           0        255 Kokkos::parallel_for FillSameRankCoarseToFineAMR [device=33554432]
  0.0         33.8         33.8     35435.8           0          1 MPI_Recv_init() 
  0.0         31.6         31.6          20           0       1580 Kokkos::parallel_for WeightedSumData [device=33554432]
  0.0         18.1         18.1          10           0       1814 Kokkos::parallel_for FluxDivergenceMesh [device=33554432]
  0.0         10.1         15.7           3       40.25       5234 Step 5: Alloc buffer and start recv
  0.0         12.5         12.5           1           0      12490 MPI_File_open()
  0.0         6.65         6.65           2           0       3325 pthread_join
  0.0         2.99         2.99           9           0        332 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::packs] [device=0]
  0.0         2.95         2.95           9           0        328 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::coords] [device=0]
  0.0         2.04         2.04           9           0        226 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::coords] [device=0]
  0.0         1.90         1.90           9           0        211 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::packs_mirror] [device=0]
  0.0         1.85         1.85           2           0        925 MPI_Bcast() 
  0.0         1.78         1.78           9           0        198 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::packs] [device=0]
  0.0        0.693        0.693           5           0        139 MPI_Allgatherv() 
  0.0        0.637        0.637           3           0        212 Step1: Construct new list
  0.0        0.504        0.504        1.75           0        288 Kokkos::parallel_for Kokkos::View::initialization [recvbuf1] [device=0]
  0.0        0.500        0.500           1           0        500 MPI_File_close()
  0.0        0.494        0.494       1.625           0        304 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same1] [device=0]
  0.0        0.486        0.486       1.625           0        299 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same0] [device=0]
  0.0        0.481        0.481       1.625           0        296 Kokkos::parallel_for Kokkos::View::initialization [recvbuf2] [device=0]
  0.0        0.473        0.473       1.625           0        291 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same2] [device=0]
  0.0        0.446        0.446         1.5           0        297 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same4] [device=0]
  0.0        0.434        0.434         1.5           0        290 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same3] [device=0]
  0.0        0.419        0.419       1.375           0        305 Kokkos::parallel_for Kokkos::View::initialization [recvbuf4] [device=0]
  0.0        0.398        0.398       1.375           0        290 Kokkos::parallel_for Kokkos::View::initialization [recvbuf3] [device=0]
  0.0        0.389        0.389        1.75           0        222 Kokkos::parallel_for Kokkos::View::initialization [recvbuf0] [device=0]
  0.0        0.379        0.379        1.25           0        303 Kokkos::parallel_for Kokkos::View::initialization [recvbuf5] [device=0]
  0.0        0.338        0.338       1.125           0        300 Kokkos::parallel_for Kokkos::View::initialization [recvbuf6] [device=0]
  0.0        0.317        0.317        1.25           0        253 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same5] [device=0]
  0.0        0.297        0.297           1           0        297 Kokkos::parallel_for Kokkos::View::initialization [recvbuf7] [device=0]
  0.0        0.283        0.283       1.125           0        252 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same6] [device=0]
  0.0        0.251        0.252       0.125       0.125       2012 MPI_File_read()
  0.0        0.242        0.242       0.875           0        277 Kokkos::parallel_for Kokkos::View::initialization [recvbuf8] [device=0]
  0.0        0.223        0.223        0.75           0        298 Kokkos::parallel_for Kokkos::View::initialization [recvbuf11] [device=0]
  0.0        0.222        0.222        0.75           0        296 Kokkos::parallel_for Kokkos::View::initialization [recvbuf12] [device=0]
  0.0        0.222        0.222        0.75           0        296 Kokkos::parallel_for Kokkos::View::initialization [recvbuf13] [device=0]
  0.0        0.218        0.218       0.875           0        249 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same8] [device=0]
  0.0        0.203        0.203           1           0        203 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same7] [device=0]
  0.0        0.200        0.200        0.75           0        267 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same9] [device=0]
  0.0        0.191        0.191        0.75           0        254 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same10] [device=0]
  0.0        0.191        0.191        0.75           0        254 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same12] [device=0]
  0.0        0.186        0.186       0.625           0        297 Kokkos::parallel_for Kokkos::View::initialization [recvbuf15] [device=0]
  0.0        0.185        0.185       0.625           0        297 Kokkos::parallel_for Kokkos::View::initialization [recvbuf14] [device=0]
  0.0        0.174        0.174           9           0         19 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::packs_mirror] [device=0]
  0.0        0.170        0.170        0.75           0        226 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same11] [device=0]
  0.0        0.163        0.163           4           0         41 CalculateLoadBalance
  0.0        0.156        0.156        0.75           0        208 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same13] [device=0]
  0.0        0.154        0.154       0.625           0        247 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same14] [device=0]
