Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.1          486          486        1536           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 14] [device=0]
  0.1          486          486        1536           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 15] [device=0]
  0.1          486          486        1536           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 21] [device=0]
  0.1          486          486        1536           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 16] [device=0]
  0.1          486          486        1536           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 4] [device=0]
  0.1          486          486        1536           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 7] [device=0]
  0.1          486          486        1536           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 11] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 1] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 12] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 12] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 5] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 6] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 8] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 3] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 19] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 0] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 0] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 21] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 11] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 9] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 10] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 2] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 13] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 2] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 17] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 22] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 4] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 22] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 7] [device=0]
  0.1          486          486        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 19] [device=0]
  0.1          485          485        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 18] [device=0]
  0.1          485          485        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 5] [device=0]
  0.1          485          485        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 10] [device=0]
  0.1          485          485        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 9] [device=0]
  0.1          485          485        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 23] [device=0]
  0.1          485          485        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 23] [device=0]
  0.1          485          485        1536           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 20] [device=0]
  0.1          483          483        1520           0        318 Kokkos::parallel_for SendFluxCorrection3D_x3 [device=33554432]
  0.1          477          477        1504           0        317 Kokkos::parallel_for Kokkos::View::initialization [advected] [device=0]
  0.1          430          430     69178.2           0          6 MPI_Test() 
  0.1          296          365        9344       33336         39 Task_StartReceiving
  0.1          323          323        5248           0         62 Kokkos::parallel_for Kokkos::View::destruction [MakePack::cv] [device=0]
  0.1          250          250         800           0        313 Kokkos::parallel_for SendFluxCorrection3D_x2 [device=33554432]
  0.1          248          248         800           0        311 Kokkos::parallel_for ReceiveFluxCorrection_x2 [device=33554432]
  0.1          246          246         768           0        320 Kokkos::parallel_for Kokkos::View::initialization [send buf 55] [device=0]
  0.1          245          245         768           0        319 Kokkos::parallel_for Kokkos::View::initialization [recv buf 25] [device=0]
  0.1          245          245         768           0        319 Kokkos::parallel_for Kokkos::View::initialization [advected.fluxX1] [device=0]
  0.1          245          245         768           0        319 Kokkos::parallel_for Kokkos::View::initialization [recv buf 28] [device=0]
  0.1          245          245         768           0        319 Kokkos::parallel_for Kokkos::View::initialization [recv buf 38] [device=0]
  0.1          244          244         768           0        318 Kokkos::parallel_for Kokkos::View::initialization [send buf 53] [device=0]
  0.1          244          244        1472           0        166 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::f3] [device=0]
  0.1          244          244         768           0        318 Kokkos::parallel_for Kokkos::View::initialization [send buf 44] [device=0]
  0.1          244          244        1472           0        166 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::f2] [device=0]
  0.1          244          244         768           0        318 Kokkos::parallel_for Kokkos::View::initialization [send buf 52] [device=0]
  0.1          244          244         800           0        305 Kokkos::parallel_for SendFluxCorrection3D_x1 [device=33554432]
  0.1          244          244         768           0        318 Kokkos::parallel_for Kokkos::View::initialization [advected.fluxX3] [device=0]
  0.1          244          244        1472           0        166 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::cv] [device=0]
  0.1          244          244        1472           0        166 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::f1] [device=0]
  0.1          244          244         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:184] [device=0]
  0.1          243          243        1472           0        165 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::sparse_assoc] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 38] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [advected.fluxX2] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 51] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 47] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 26] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 37] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 50] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 40] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 54] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 36] [device=0]
  0.1          243          243        1472           0        165 Kokkos::parallel_for Kokkos::View::initialization [MakeFluxPack::vector_component] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 28] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 40] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 36] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [recv buf 49] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 26] [device=0]
  0.1          243          243         768           0        317 Kokkos::parallel_for Kokkos::View::initialization [send buf 50] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 29] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 24] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 47] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 35] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 39] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 45] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 27] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 32] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 46] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 29] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 37] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 41] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 30] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 32] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 42] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 52] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 45] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 44] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 42] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 27] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 35] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 48] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 55] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 54] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 51] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 25] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 33] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 39] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 49] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 34] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 31] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 46] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 30] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 43] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 53] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 48] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 31] [device=0]
  0.1          243          243         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 34] [device=0]
  0.1          242          242         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [advected.coarse] [device=0]
  0.1          242          242         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [recv buf 24] [device=0]
  0.1          242          242         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [one_minus_sqrt_one_minus_advected_sq_12] [device=0]
  0.1          242          242         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [send buf 43] [device=0]
  0.1          242          242         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [one_minus_advected_sq] [device=0]
  0.1          242          242         768           0        316 Kokkos::parallel_for Kokkos::View::initialization [one_minus_sqrt_one_minus_advected_sq_37] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 33] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [recv buf 41] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:183] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:179] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [one_minus_advected] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:182] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:181] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/bvals/bvals_base.cpp:117] [device=0]
  0.1          242          242         768           0        315 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/bvals/bvals_base.cpp:116] [device=0]
  0.1          241          241         768           0        313 Kokkos::parallel_for Kokkos::View::initialization [ParArrayNDGeneric:/usr/workspace/ellinger/repos/parthenon/src/reconstruct/reconstruction.cpp:178] [device=0]
  0.0          172          177           1           3     176672 MPI_Finalize() 
  0.0          167          167       18688           0          9 Task_ApplyBoundaryConditionsOnCoarseOrFine
  0.0          164          164           1           2     163610 MPI_Init_thread() 
  0.0         67.3         67.3         256           0        263 Kokkos::parallel_for FillSameRankCoarseToFineAMR [device=33554432]
  0.0         65.3         65.3        1472           0         44 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::f3] [device=0]
  0.0         65.2         65.2        1472           0         44 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::f2] [device=0]
  0.0         60.2         60.2        1472           0         41 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::cv] [device=0]
  0.0         58.5         58.5        1472           0         40 Kokkos::parallel_for Kokkos::View::destruction [MakeFluxPack::f1] [device=0]
  0.0         49.8         49.8        1248           0         40 SearchAndSetNeighbors
  0.0         44.2         44.2          20           0       2208 Kokkos::parallel_for WeightedSumData [device=33554432]
  0.0         41.7         41.7       29584           0          1 MPI_Request_free() 
  0.0         26.7         26.7          10           0       2669 Kokkos::parallel_for FluxDivergenceMesh [device=33554432]
  0.0         24.1         24.1       14792           0          2 MPI_Send_init() 
  0.0         14.6         14.6       14792           0          1 MPI_Recv_init() 
  0.0         9.22         9.22           1           0       9219 MPI_File_open()
  0.0         4.52         4.52           2           0       2258 pthread_join
  0.0         1.41         1.41           2           0        702 MPI_Bcast() 
  0.0        0.947        0.947           3           0        316 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::coords] [device=0]
  0.0        0.946        0.946           3           0        315 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::packs] [device=0]
  0.0        0.872        0.872           3           0        291 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::packs_mirror] [device=0]
  0.0        0.627        0.627          21           0         30 MPI_Allreduce() 
  0.0        0.599        0.599           3           0        200 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::coords] [device=0]
  0.0        0.581        0.581           3           0        194 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::packs] [device=0]
  0.0        0.479        0.479           1           0        480 MPI_File_close()
  0.0        0.439        0.439        0.25        0.25       1757 MPI_File_read()
  0.0        0.139        0.139           3           0         46 MPI_Allgatherv() 
  0.0        0.126        0.126          12           0         11 MakeOutputs
  0.0        0.110        0.110           4           0         28 pthread_create
  0.0        0.079        0.079           1           0         79 Step1: Construct new list
  0.0        0.065        0.065           3           0         22 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::packs_mirror] [device=0]
  0.0        0.054        0.054           3           0         18 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::coords_mirror] [device=0]
  0.0        0.053        0.053           2           0         27 CalculateLoadBalance
  0.0        0.042        0.042           3           0         14 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::coords_mirror] [device=0]
  0.0        0.014        0.014           1           0         14 Step 3: Count blocks
  0.0        0.013        0.013           1           0         13 MPI_File_seek()
  0.0        0.013        0.013           1           0         12 Step 8: Recv data and unpack
  0.0        0.011        0.011           1           0         11 Step 5: Alloc buffer and start recv
  0.0        0.011        0.011           1           0         11 Step 4: Calc buffer sizes
  0.0        0.011        0.011           1           0         11 Step 6: Alloc, pack, and send buffers
  0.0        0.010        0.010           1           0         10 MPI_Type_free_keyval()
  0.0        0.002        0.002           1           0          2 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 MPI_Comm_size() 
  0.0        0.001        0.001        0.25           0          3 MPI_Get_count() 
  0.0        0.001        0.001        0.25           0          3 MPI_Status_set_elements()
